listing_id,listing_timestamp,region,postcode,latitude,longitude,surface_area,number_of_rooms,number_of_bedrooms,build_year,energy_label,property_type,garden,asking_price,sale_price,sale_date,ingestion_timestamp
e2eb4841-90f2-4fa4-b3ee-51fd06bc3016,2024-05-25,Eindhoven,5725 CD,52.47364671676914,4.181137433989679,116.0,5,3,2014,D,bungalow,True,461536.7470881386,430207.0589744918,2024-06-18,2026-07-14 07:23:59.187925
df4bb128-91b2-48d3-930c-e4496cdaec48,2023-09-27,Eindhoven,8194 AA,52.532087981794824,5.6214919786760795,60.0,3,2,2012,G,semi_detached,False,224522.319024215,220806.96245303226,2023-12-29,2026-07-14 07:23:59.187964
92a05587-9e04-4118-a063-765c403ff899,2023-07-18,Amsterdam,4162 AA,52.8087524385355,6.337394542164628,137.0,4,3,1958,A,terraced_house,True,605057.3586330607,604994.5298982635,2023-10-12,2026-07-14 07:23:59.187998
30706301-2c87-4f63-913d-be6b78cdbefa,2023-03-15,Eindhoven,6216 CD,53.15559307477199,6.495571202794634,169.0,5,4,2004,G,bungalow,True,545406.1332887862,537865.1672530515,2023-06-09,2026-07-14 07:23:59.188033
cedac506-abc6-4da5-b00a-cdfda19ab2b4,2024-05-29,Eindhoven,7578 AA,53.309859904530825,5.733763560890152,123.0,4,2,1958,B,apartment,True,442514.22990132746,463272.0414877167,2024-06-16,2026-07-14 07:23:59.188068
ba6eb05b-fef8-44c7-8d45-5730255ed238,2023-04-08,The Hague,9308 CD,53.433790801283386,6.451893669770881,128.0,5,3,1970,D,apartment,True,602424.309242677,575887.5812446481,2023-04-27,2026-07-14 07:23:59.188103
1ad6b189-75ad-4446-a6fb-ac0ec6970d8c,2025-02-13,Amsterdam,5060 EF,52.96475131531008,5.624568556408196,87.0,2,1,2010,E,semi_detached,False,473052.9282139078,480178.24014630885,2025-05-10,2026-07-14 07:23:59.188137
52c4449e-4a94-4750-b887-7d54eee12830,2024-11-13,Eindhoven,3207 EF,52.096313277348195,5.918768539952246,151.0,5,4,2008,C,terraced_house,True,495139.09717229265,495663.99221842457,2024-12-21,2026-07-14 07:23:59.188171
11bdb9ad-38b8-4585-ad88-631ffdb5acad,2023-09-04,Eindhoven,9454 AA,52.686846054627075,5.0360681777703515,93.0,3,2,2010,B,terraced_house,True,318482.05459278804,312762.6235257979,2023-12-06,2026-07-14 07:23:59.188206
c35eebc0-9165-41aa-add5-b880c437c9a0,2024-08-09,Rotterdam,6011 EF,52.68660277997512,4.050652820510348,136.0,4,3,1980,A,terraced_house,True,477336.11069579254,485867.3273762599,2024-10-27,2026-07-14 07:23:59.188240
27c94d1f-a142-47bb-803b-de8d66caf553,2024-04-28,Nijmegen,1008 AB,52.49361230560191,5.370994340086796,199.0,6,5,1970,C,apartment,True,609263.4219491064,622436.017153514,2024-07-09,2026-07-14 07:23:59.188279
17c3f6d5-d721-4820-82f6-485b6be072e9,2025-03-06,The Hague,9830 CD,52.13265815391198,6.436252231355723,131.0,6,5,1958,A,apartment,False,622797.8560758991,637771.6442991222,2025-07-02,2026-07-14 07:23:59.188314
2bceb6c1-7c86-4167-aeea-1b0284c9056e,2024-01-20,Maastricht,9972 AB,52.08640157556846,6.307160907312976,143.0,5,4,1978,F,detached,False,511734.0950535278,499830.3942479086,2024-05-15,2026-07-14 07:23:59.188351
b5fe886e-54d4-4931-84b7-e6be5264ca38,2023-10-25,Eindhoven,2394 EF,53.06329311766122,6.498475091286317,197.0,6,4,1989,D,detached,True,862897.9832288118,907384.5148482719,2023-11-11,2026-07-14 07:23:59.188386
95b04f7e-a80d-4343-a5b1-2ed624bf17fb,2024-01-06,Maastricht,6292 CD,52.31145575814088,5.407838858962775,66.0,3,1,1954,D,apartment,True,327154.67367256124,307289.0689264461,2024-03-22,2026-07-14 07:23:59.188422
1e957104-6558-48ec-a8ac-2a1f995c31cb,2024-08-13,Nijmegen,1100 AA,52.25296732270747,4.709002874013935,182.0,7,5,1973,A,detached,False,643679.5265235038,640875.024411814,2024-11-21,2026-07-14 07:23:59.188459
29527850-a439-4218-8aad-e7c150a77f5e,2023-03-26,Rotterdam,7989 EF,52.50457163208506,4.392563743335482,139.0,6,5,2020,F,terraced_house,False,456984.5060610616,480260.231007235,2023-06-02,2026-07-14 07:23:59.188494
c71d6f47-b62b-4d6d-86d1-ff6a3d927648,2024-10-30,Utrecht,6329 AB,52.42519832536504,5.434613255061494,164.0,7,6,2008,G,terraced_house,False,617905.2389416763,634509.4886653244,2024-12-16,2026-07-14 07:23:59.188529
d438fe00-8073-4f22-9919-415c4a2594e0,2023-12-27,Utrecht,8374 AA,53.31264984559221,5.53401358761731,79.0,3,2,1959,F,semi_detached,True,349527.64081307163,354430.035645107,2024-03-25,2026-07-14 07:23:59.188564
9e378255-04ee-4748-b636-593634c549e9,2025-05-17,Groningen,5939 CD,53.232821081157795,4.773858770344068,170.0,6,5,1954,B,apartment,False,524364.0771494274,513395.8425484964,2025-08-22,2026-07-14 07:23:59.188600
1fb111eb-9c4f-4a9a-90be-8e8c98345df6,2024-11-08,Maastricht,1882 AB,53.11851250099045,4.21120223919268,53.0,2,1,1998,B,semi_detached,True,211507.75775860884,201306.67899537965,2024-12-17,2026-07-14 07:23:59.188636
4e3057a6-9024-4b5e-8484-1e04e170710a,2023-10-13,Groningen,9002 CD,53.06341677853243,6.370369211287085,138.0,4,3,1955,E,semi_detached,False,445952.9482910853,463615.4071633554,2023-11-25,2026-07-14 07:23:59.188670
616b4039-0bce-43e0-8aed-3cb50ea62eb2,2023-04-12,Eindhoven,6136 AB,53.289520451862984,5.506042405383527,121.0,3,2,1979,E,terraced_house,True,398717.66667460976,399061.4471308818,2023-05-24,2026-07-14 07:23:59.188705
bd6ab85b-ceb8-4495-9486-3fa24d16415c,2023-04-26,The Hague,7354 AB,52.95331193945962,4.949298316204164,111.0,3,2,1968,B,detached,True,667073.5058670985,623342.0411968483,2023-05-29,2026-07-14 07:23:59.188740
a0edf68f-3a78-4200-babb-f4730d7b24f7,2023-10-11,Groningen,6782 AA,52.146317060159475,5.621120426469116,122.0,4,3,2005,G,detached,True,471171.65900999855,447980.1903828316,2024-01-26,2026-07-14 07:23:59.188774
440f8f30-2d05-4a22-98bf-128cc46aafd7,2024-03-29,Eindhoven,3428 AA,53.32421399821687,4.934804600733059,196.0,7,6,1995,A,detached,False,933408.3438405051,926014.9263061392,2024-05-07,2026-07-14 07:23:59.188809
dce7dc88-58b7-445d-9e38-ac228db91add,2024-04-23,Nijmegen,9675 AA,53.360210880408324,4.843724265961097,158.0,5,4,2004,C,semi_detached,False,605536.7387048578,588228.3385497563,2024-08-07,2026-07-14 07:23:59.188844
490d9538-8d15-4c84-b0ca-a63aaa6ecc60,2023-09-30,Amsterdam,8027 EF,52.680421267681936,5.367033650601277,180.0,6,5,1966,A,detached,True,1266266.3304981198,1184000.4111910968,2023-11-04,2026-07-14 07:23:59.188880
68b89bec-431f-44db-96dc-7ef9da8b48b9,2025-03-22,The Hague,1427 CD,52.2549108870416,6.383009436271621,74.0,3,2,2012,G,bungalow,True,258280.47820043418,264793.1867131059,2025-05-02,2026-07-14 07:23:59.188916
219aa217-a427-4ba3-bb55-89f5d7e7e0bb,2024-10-01,Amsterdam,6817 AB,52.382779768440315,5.777906995485393,168.0,7,6,1997,D,bungalow,True,908502.5296593931,877493.3762193616,2024-11-15,2026-07-14 07:23:59.188955
b8af7f4d-9860-4a7c-ba65-6b4940e5ce30,2025-06-16,Amsterdam,3455 EF,52.681268517553406,4.476048761665874,128.0,5,4,1961,D,semi_detached,False,652074.8055973368,668732.2713184453,2025-08-04,2026-07-14 07:23:59.188989
c649018c-a4c8-4a5e-9f80-bf2f3cff5f53,2023-07-30,Utrecht,9109 AB,53.141532359472244,6.107645602414378,89.0,2,1,2000,G,semi_detached,True,347258.74034209264,362715.3856263485,2023-10-28,2026-07-14 07:23:59.189023
79e20868-a547-42d3-81f0-e4e063b48611,2023-03-05,Amsterdam,1572 AA,53.067575679882694,6.146086212682956,51.0,2,1,1972,B,detached,True,310304.70104800304,318623.0016022437,2023-06-04,2026-07-14 07:23:59.189057
9d4c11a6-90aa-47e2-8c23-78b3ef5f8cb5,2024-03-10,Utrecht,3985 EF,52.46815412403055,6.455576743683962,73.0,2,1,1976,A,apartment,False,355358.93283615005,330453.4153050633,2024-06-29,2026-07-14 07:23:59.189090
bc98dba6-6186-4362-95bb-d13bae3b9974,2023-03-01,Nijmegen,2696 AB,53.00797680648691,5.7769038375548245,54.0,3,2,1994,D,apartment,False,223879.47315877606,207681.1617604421,2023-06-27,2026-07-14 07:23:59.189125
d12c5427-1a54-4c5d-b8af-be52f7c75f8d,2023-02-03,The Hague,5564 EF,52.260665331673586,4.144231679166101,104.0,3,2,2014,B,detached,False,527831.8735671943,549555.3325477045,2023-04-10,2026-07-14 07:23:59.189159
c1414877-ab2f-49cc-ab99-2c264aede37b,2024-06-30,Nijmegen,1241 AA,52.582080320953374,5.387525614849763,70.0,3,2,1960,B,detached,False,193101.17515775334,200680.28559250265,2024-09-20,2026-07-14 07:23:59.189194
3c8cbfbd-2d24-4f11-8cc2-a5dbbfe1f1af,2024-10-29,Eindhoven,6843 AA,52.09385667376924,4.273718314252038,144.0,6,4,2006,F,apartment,True,491362.5661436432,510561.75651843695,2024-11-12,2026-07-14 07:23:59.189228
e171fe02-900e-4c3d-8ebf-657edd8ac078,2025-02-06,Groningen,7730 EF,52.495900831211465,4.685613838045257,75.0,4,2,2008,D,terraced_house,False,203038.73178127198,192354.74889717458,2025-03-21,2026-07-14 07:23:59.189266
eebaadbd-c769-49e9-bf43-6a30cd687697,2024-02-24,Amsterdam,2753 AA,52.168184745208585,5.295760689612914,95.0,4,3,1960,E,detached,True,525934.6267570559,546146.9036951966,2024-04-24,2026-07-14 07:23:59.189301
2d803fc3-02f8-4437-b2ff-cb739b5ed6bc,2024-10-07,Eindhoven,3898 CD,52.44988735874184,4.287086686079872,47.0,2,1,2020,B,apartment,True,192752.8691969236,188546.69433702313,2025-01-26,2026-07-14 07:23:59.189335
c994cd6a-025e-4e29-8cfc-30a6f5db217a,2024-04-05,Utrecht,5976 CD,53.2060017403946,4.253587627136052,94.0,4,2,2015,C,terraced_house,True,439413.823809565,443790.79775492236,2024-04-22,2026-07-14 07:23:59.189369
a0707f73-2ff1-497b-bfdb-bce5b6ab1bcf,2023-01-13,Utrecht,5293 AB,53.14511694059887,6.378855482875706,79.0,2,1,1955,D,semi_detached,False,269550.9108653512,278397.44442805514,2023-02-16,2026-07-14 07:23:59.189403
57448a26-07db-48b9-9704-e72cb7afd416,2024-05-14,Nijmegen,8377 AA,52.157886390674676,5.661600477315548,99.0,3,2,1997,D,bungalow,True,326250.9529533541,341849.79999118974,2024-07-01,2026-07-14 07:23:59.189440
21f4e581-bee7-4c94-8f03-70a2eac1307a,2023-05-04,Amsterdam,4789 AB,53.08068872928393,5.447566520497629,62.0,2,1,1964,D,terraced_house,True,245376.13676090637,242011.32032774438,2023-06-24,2026-07-14 07:23:59.189473
b3c5a99a-4022-421a-a90f-6a8d632a1bbd,2023-04-30,Rotterdam,1238 AB,53.499113388081504,5.796724178761311,46.0,2,1,2005,C,semi_detached,True,146538.11784403303,153257.33464101297,2023-06-10,2026-07-14 07:23:59.189507
3abc1361-dee1-4af0-af0b-b9d9afde1d89,2024-12-26,Nijmegen,9431 AB,52.09595881361241,5.843651112979539,81.0,2,1,1994,A,apartment,True,293309.4165174567,304505.4173364877,2025-02-08,2026-07-14 07:23:59.189540
45ab2d93-f316-43e4-8b48-1ef159fa9eb9,2023-05-08,Amsterdam,8211 EF,53.27315812759071,5.266183276245949,183.0,6,5,1950,C,apartment,True,874608.8024525396,893374.4027975592,2023-07-04,2026-07-14 07:23:59.189574
72bc4bf0-3af6-4a4e-82d9-9ae00af56f9e,2023-06-18,Amsterdam,4161 EF,52.781155911938754,4.850347384221198,129.0,4,2,1951,B,bungalow,True,637915.9794637087,603612.3870770579,2023-08-01,2026-07-14 07:23:59.189608
f45d3ee2-010e-4e13-8ffb-d596803b46fa,2023-05-04,Utrecht,6306 EF,52.17414896185233,4.09680650307249,78.0,2,1,1987,D,apartment,True,326527.9653912311,328908.3823939205,2023-05-21,2026-07-14 07:23:59.189641
12554939-60b9-4585-b462-eff464e10316,2023-06-06,Rotterdam,7001 AB,52.89464870183626,4.786749784092833,97.0,3,1,1991,C,semi_detached,True,419002.9105707646,421981.5410614797,2023-08-21,2026-07-14 07:23:59.189675
4f494ad4-b7d4-489c-81db-57614375a5dd,2024-04-20,Eindhoven,1326 AB,52.63650464338452,4.025323343353647,102.0,4,3,1959,C,detached,True,483927.63547023793,452691.2164075264,2024-06-26,2026-07-14 07:23:59.189708
f506e5b2-468d-49f8-9637-e0f9c50b2901,2024-08-21,Eindhoven,6010 EF,53.41679449877894,5.098180154526229,96.0,4,3,1971,F,semi_detached,True,327849.18387555255,332873.3159989913,2024-11-01,2026-07-14 07:23:59.189742
7676647e-21f7-4d8b-ab2d-f8f9e78b6a5f,2025-02-15,Nijmegen,9341 AA,52.971945063843684,4.172068538290614,114.0,5,4,2022,A+,apartment,True,489085.529369936,462066.2262958819,2025-05-13,2026-07-14 07:23:59.189776
fdc8e6d9-f0f1-409c-a5a3-5ba2520be447,2023-11-29,The Hague,3265 EF,52.200965828843515,5.277932406251807,132.0,6,5,2014,E,semi_detached,True,580818.9144788563,606872.1439951647,2024-02-20,2026-07-14 07:23:59.189813
6c3adbc6-4868-4914-bd81-7dccc1bfa0e8,2023-02-28,The Hague,8651 AB,52.60391954755517,4.3854772054740785,153.0,5,4,1995,E,terraced_house,False,590240.2653618859,579390.5319702831,2023-05-22,2026-07-14 07:23:59.189846
0240ea7a-9a3e-4b78-8010-0e8a545cdfcd,2023-06-11,Groningen,6017 AA,52.49317839671515,4.805846932020111,197.0,8,6,2018,E,apartment,True,554560.9897326244,583182.9707436382,2023-08-23,2026-07-14 07:23:59.189881
a25601dd-505b-4823-8d33-458c6bc7ec20,2023-04-02,Eindhoven,8909 CD,52.4921512137853,6.054101837530103,100.0,3,1,1963,A+,semi_detached,True,395888.2800091733,380682.1757507495,2023-07-05,2026-07-14 07:23:59.189915
a59b079d-1e23-46bf-b625-0b0e3aca5868,2023-09-24,Maastricht,9437 AA,52.67671861601673,5.97389551000164,156.0,5,4,1952,G,semi_detached,True,476214.92384794174,500818.613878827,2023-12-30,2026-07-14 07:23:59.189958
74a96f2f-d382-4234-a582-bcd2dd5a4730,2024-03-10,The Hague,3792 CD,52.82849912536105,5.023755842160972,172.0,7,6,2008,D,terraced_house,True,650375.1755143781,636470.0218436423,2024-05-10,2026-07-14 07:23:59.189994
90547585-d3ed-49a1-af61-8962efb212c1,2023-09-13,Groningen,4978 EF,53.049971532733394,5.87432337680312,186.0,8,7,2017,F,semi_detached,True,664838.8966716555,640542.3620117335,2023-11-25,2026-07-14 07:23:59.190028
7abe0c23-c95b-4ebe-80e7-bb1a3a06d32a,2025-05-11,Utrecht,8702 CD,53.075585449660814,5.8957488586590925,183.0,6,4,1986,D,detached,False,899623.2625362878,898755.4960919162,2025-08-19,2026-07-14 07:23:59.190063
7da50968-8c20-4f4c-b74c-99e1ec115a21,2025-05-21,The Hague,7462 AB,53.02205907574786,4.6951850993000575,202.0,8,6,1992,A++,bungalow,True,993851.9676413098,924789.1452701481,2025-08-28,2026-07-14 07:23:59.190100
134908e7-2a8b-4e6e-ad62-a4d3b2562a9b,2025-04-04,Eindhoven,6484 EF,52.78128573805835,6.170597821014145,66.0,3,2,2021,F,detached,True,279566.5178457634,289929.98788175563,2025-07-08,2026-07-14 07:23:59.190135
4427626f-d94f-4072-a849-be0d5fd464ce,2023-12-07,Eindhoven,8537 EF,52.71021310299149,4.410946814811109,184.0,7,5,1981,A,terraced_house,False,686400.9771190219,658945.123816786,2023-12-22,2026-07-14 07:23:59.190169
e184dc19-1c4a-45bf-a42b-ad0711069f32,2023-11-04,Utrecht,8998 AB,52.495036514873,5.1773803461420425,151.0,5,3,1993,A,detached,True,943227.5294237541,931665.1827326706,2023-12-11,2026-07-14 07:23:59.190204
7e0672cf-5a8e-482b-b15c-78f8e82e4686,2023-09-11,Nijmegen,4095 AA,52.7474187380655,6.314605447193626,73.0,2,1,2013,F,bungalow,True,235276.3822401266,228213.21191145523,2023-12-18,2026-07-14 07:23:59.190237
97d9aa49-a44c-4f2f-b139-c9a2b73f3010,2023-09-21,The Hague,9759 AA,53.255802324006396,4.766935208943012,136.0,6,4,1987,F,semi_detached,False,628934.9737041253,599526.2545370116,2023-11-25,2026-07-14 07:23:59.190271
d60195b5-4351-45a1-889c-f61f0b11c5bb,2023-05-07,Nijmegen,8380 AA,53.14860866127259,5.9800581070744325,85.0,2,1,1982,B,apartment,True,273783.57863971003,273176.8962387399,2023-05-28,2026-07-14 07:23:59.190304
cdbb0f0b-eca0-4376-8e1f-440f31b52fb3,2024-11-02,Eindhoven,8013 AA,53.20898587357831,4.217001108376809,114.0,5,3,2009,C,detached,True,506292.4185275893,529721.109922081,2024-12-20,2026-07-14 07:23:59.190338
1c0b45fd-b43d-4c68-a0c9-76df4c29d44f,2024-09-05,The Hague,3581 EF,53.40332628510898,4.010007906106948,144.0,6,4,2015,G,bungalow,True,563288.5224688624,581539.8146386765,2024-10-12,2026-07-14 07:23:59.190372
a9e882f5-b01a-4bbb-b8c7-e4343f3aa798,2024-04-10,Rotterdam,6534 CD,52.54825494733203,4.399346169056773,152.0,5,4,1966,D,terraced_house,True,559257.3995585355,563951.7746685832,2024-07-06,2026-07-14 07:23:59.190418
eaed1365-d26b-4132-9e9f-d0f2c273d457,2023-12-29,Utrecht,7015 AA,52.96409459618664,4.47442034302692,133.0,5,4,1970,C,bungalow,True,583652.9826506913,605555.6088085701,2024-03-23,2026-07-14 07:23:59.190453
d040c87e-6f56-46a8-9741-1b30fdd530d8,2024-05-25,Maastricht,8398 CD,52.414858020485354,4.075524870605176,135.0,5,3,1980,D,bungalow,False,391268.9290286171,370499.35180598893,2024-08-03,2026-07-14 07:23:59.190487
1249ed2e-4957-46cb-a018-4847b06030c8,2023-09-03,Groningen,3223 EF,52.463874589504236,4.507873937918492,121.0,3,1,2005,B,apartment,True,458978.27783246164,463008.6856996596,2023-10-09,2026-07-14 07:23:59.190522
8d4cce88-0418-4e49-9593-e90d1c74645b,2023-07-18,Maastricht,2913 AA,52.360710331142855,5.049526402639464,132.0,4,2,1980,F,apartment,False,389467.6267625746,398449.1775429527,2023-10-12,2026-07-14 07:23:59.190556
5d3d0977-d88f-412a-92f0-b64683d7cf63,2024-10-27,Utrecht,3665 EF,52.48305112229658,5.42878950336319,214.0,8,7,1992,B,apartment,True,971060.5237657056,984687.5189178867,2025-02-11,2026-07-14 07:23:59.190591
c7c82746-a5b3-43ff-98b6-dc2bfeb16ed1,2023-03-23,Nijmegen,2660 AB,52.92270338498263,4.9535255710072565,55.0,3,2,1962,C,apartment,True,231445.51975204074,242336.50856139176,2023-07-15,2026-07-14 07:23:59.190625
e4f7e1c2-b299-452b-96ef-9c8506f253ac,2023-09-13,Rotterdam,3694 AA,53.325017906054455,4.6101569469829755,154.0,5,3,1990,E,detached,True,703365.0940501628,686459.5076504918,2023-11-11,2026-07-14 07:23:59.190660
956f4f0c-9e99-491b-8b0d-840bc77c5287,2025-01-03,Nijmegen,4950 AA,53.488370810969876,5.885902671829124,139.0,4,3,1961,B,detached,True,549070.9900625995,517609.0088041356,2025-04-07,2026-07-14 07:23:59.190694
4b2355b8-1f94-4f00-8e49-c3cd7148e478,2023-05-29,Nijmegen,6743 AA,53.2295901567171,5.998386437642847,111.0,5,4,2009,F,bungalow,True,347024.50229365175,322799.91994366347,2023-07-27,2026-07-14 07:23:59.190728
223dd492-3901-4267-879b-fbecef9caee6,2024-02-08,Eindhoven,6161 CD,52.38252619405514,5.811840546128231,143.0,6,5,2006,F,terraced_house,True,521462.1190327472,495002.57294119743,2024-06-04,2026-07-14 07:23:59.190763
af2f65f8-70fd-4dd5-87bf-51b737b8ccf2,2023-01-14,Maastricht,1811 EF,52.464357679044966,4.500677075225358,157.0,5,4,1963,F,semi_detached,True,460750.85700297955,479433.61916905496,2023-04-30,2026-07-14 07:23:59.190798
5630fe40-2619-496a-9803-162417c8b3f1,2024-03-09,Groningen,3354 AA,53.48226463683572,4.817298637980562,177.0,7,6,2005,C,semi_detached,True,624674.7428172993,649693.9834507877,2024-04-09,2026-07-14 07:23:59.190840
9608c740-069e-4399-8367-2771791be70e,2023-07-20,Utrecht,6957 AB,53.02102566349811,6.0445398181104215,185.0,6,5,2008,C,terraced_house,True,858973.0891019864,815727.1022067252,2023-11-12,2026-07-14 07:23:59.190875
72b56f04-8b4f-4cd8-baa1-1acee436a789,2024-08-17,Utrecht,1764 AB,52.787216781413804,6.319645563657471,132.0,6,4,1955,E,semi_detached,True,741262.849727636,689656.296259903,2024-09-23,2026-07-14 07:23:59.190909
8875c472-3cca-4b3d-88c2-12d08881764a,2023-01-09,Eindhoven,1209 AA,52.97336774664375,5.945901176945542,207.0,8,6,2001,B,apartment,True,778501.305846707,775410.0686395342,2023-04-02,2026-07-14 07:23:59.190946
3d72641d-627e-42a2-8171-1f146999aa0d,2023-09-03,Amsterdam,1181 EF,53.40352545909706,5.995420728493273,68.0,2,1,1965,B,terraced_house,False,305000.9483825909,297908.26057546306,2023-11-22,2026-07-14 07:23:59.190981
006a8ee5-2b7e-4557-a045-e8c0150fe9a1,2025-06-10,Maastricht,4849 EF,53.15277548889846,5.5693802394772005,198.0,7,6,1954,C,apartment,True,680644.621339318,667308.5769334732,2025-09-21,2026-07-14 07:23:59.191015
0c6a26af-0d39-4c0a-9ad5-ead90e753a95,2024-12-23,Eindhoven,9419 AB,52.62061348747849,5.175455683007541,140.0,6,5,1990,B,apartment,True,449482.4145184685,455061.3744221434,2025-03-12,2026-07-14 07:23:59.191050
62da4a19-1051-47ab-8431-f7a46b92038c,2023-11-18,Amsterdam,7142 AA,53.4386527571043,5.2708604067384766,169.0,7,5,1952,E,semi_detached,False,886520.4665591022,848181.4073816463,2024-02-04,2026-07-14 07:23:59.191085
ee7715b7-83c6-4f88-b9fa-2ba67bcffef7,2025-04-24,Groningen,4300 AB,53.20643779881503,5.093840891928761,135.0,4,3,1970,C,detached,False,513227.29197715985,492629.5941696245,2025-05-31,2026-07-14 07:23:59.191119
9897eed9-cbae-4593-a160-64eceadb1c28,2023-07-18,The Hague,9542 AA,52.93016894342101,5.167605875333086,47.0,2,1,1952,D,apartment,True,156271.29278832357,156555.96256618082,2023-08-28,2026-07-14 07:23:59.191152
49ec2008-cf6b-4e75-b11d-7ac14aa0ccf8,2023-07-06,Maastricht,1017 EF,53.07621637895598,6.286498110929404,73.0,2,1,1958,G,terraced_house,True,250728.03091251533,240466.0882041668,2023-09-02,2026-07-14 07:23:59.191185
848a1e80-425b-42fd-81a5-c63517b19554,2025-01-17,Nijmegen,9359 EF,52.77378915697918,5.307919901860949,94.0,4,3,1952,G,semi_detached,True,307774.45024976216,287585.7862190636,2025-04-11,2026-07-14 07:23:59.191219
57399b21-0448-48fb-8fe3-9dc45d567a03,2024-01-22,Nijmegen,2290 AA,52.56155175044135,5.671235725810876,174.0,5,4,1979,A,detached,False,714852.9249468145,677150.7328390417,2024-04-01,2026-07-14 07:23:59.191260
23483d8a-491d-482b-940c-3396a3a4270e,2025-01-02,The Hague,8788 AA,52.778052592441924,5.362125084223652,137.0,5,3,2010,C,bungalow,True,603240.9614996177,582357.6460754422,2025-02-17,2026-07-14 07:23:59.191295
e01d1ce0-a38e-4f7c-a38a-43e5139320e5,2023-02-28,Maastricht,2865 CD,52.208277080126244,6.274842932293653,130.0,4,2,2014,B,semi_detached,True,552327.127551324,541983.0225656598,2023-06-09,2026-07-14 07:23:59.191330
d8994777-e058-43e4-a007-5cc921b51833,2024-02-08,Maastricht,4083 EF,52.10956191214264,4.464144239043426,86.0,3,1,1952,C,semi_detached,False,306711.0092915743,314635.0718491628,2024-03-02,2026-07-14 07:23:59.191365
54767965-bbb7-4f6a-97f7-2b8fe85caad2,2025-02-19,Utrecht,8880 AB,53.41655382873666,5.787292223162295,190.0,6,5,2015,B,detached,False,983546.1186701657,1025636.1079075779,2025-06-14,2026-07-14 07:23:59.191399
f2182412-686d-40af-960a-d782ba797a81,2023-11-02,Amsterdam,3839 EF,52.517298704687946,4.225897191753545,80.0,4,3,2020,A,semi_detached,True,489025.55046547315,481924.0228156759,2023-12-15,2026-07-14 07:23:59.191438
590e9a61-28f8-4878-9ac9-acdf75ad8348,2025-06-10,Groningen,5696 CD,52.08216116108565,4.348493457802472,78.0,3,2,1960,G,apartment,False,261139.03112202912,257494.72361723677,2025-07-15,2026-07-14 07:23:59.191473
24e9add4-a448-4611-994d-0a48ac56b873,2023-01-09,Nijmegen,4348 AA,53.48566326838798,6.490662657347833,110.0,3,1,1982,D,detached,False,395525.95536919526,367128.28222745674,2023-03-13,2026-07-14 07:23:59.191508
d20ade3d-7af7-4315-b3a9-33f08ea045e3,2024-08-24,Eindhoven,1857 AA,53.07414995598812,4.892788989741547,170.0,5,3,1973,B,semi_detached,False,704352.3225436533,664017.9961016272,2024-09-26,2026-07-14 07:23:59.191543
d949c8b3-a6eb-473b-8a3b-6b8b808e4794,2024-01-03,The Hague,2454 EF,53.39465237520261,4.107508126850128,97.0,3,1,1963,C,terraced_house,False,337218.03796051367,329485.26438703836,2024-02-04,2026-07-14 07:23:59.191577
f41e5778-88ca-4e3f-b119-0167aa2d46d9,2025-03-16,Utrecht,2995 AB,53.19469997242531,6.367230727834394,158.0,5,3,1983,A,semi_detached,True,814799.0828951171,787431.8077488285,2025-07-03,2026-07-14 07:23:59.191614
13d1b37e-ea22-469e-b256-1c0544efe1ac,2024-11-25,Groningen,6762 CD,53.270250662516695,4.947106392432772,150.0,6,4,2016,C,detached,True,617825.7185020444,584618.1338876018,2025-01-11,2026-07-14 07:23:59.191649
7e5e3655-fd94-401e-bc35-22daecffdc47,2024-04-15,Nijmegen,3337 AA,53.42440456435119,5.67259357530908,135.0,6,4,1960,F,semi_detached,True,433347.6289198199,424379.7983135567,2024-07-14,2026-07-14 07:23:59.191686
ad146fde-eb47-4462-98f8-fcd6257d3652,2023-04-17,The Hague,4555 CD,52.24232608967679,5.465342387934827,159.0,7,6,2012,B,semi_detached,True,692398.1733825892,717183.2921266906,2023-07-14,2026-07-14 07:23:59.191722
fcb0a379-6201-4c75-8f9c-945772039087,2024-11-23,Rotterdam,4535 EF,52.04360742125319,5.0164953592549075,159.0,5,3,2001,F,detached,False,681628.9208944313,658962.474363003,2024-12-25,2026-07-14 07:23:59.191757
beb51aed-7048-4dcf-bc2a-7c593027f2e8,2023-09-22,The Hague,7562 EF,52.80891397338037,5.542557275401402,55.0,2,1,1983,B,semi_detached,False,181569.80315299725,189229.43640464923,2024-01-11,2026-07-14 07:23:59.191791
c0829856-9077-43d9-a0d4-6b2dc0b693fc,2023-05-17,Groningen,2973 AA,53.03013093781219,6.2629818905336565,128.0,4,2,2006,E,apartment,False,432809.1144550901,437908.4629259694,2023-08-04,2026-07-14 07:23:59.191827
e4526576-2184-4ba0-ae55-d6026159c76a,2025-05-15,Eindhoven,7407 AB,52.48243350732887,6.069351674650051,121.0,4,3,1972,F,detached,False,522977.1498904102,497976.0925272963,2025-07-22,2026-07-14 07:23:59.191864
251682f1-911b-4541-943e-8689ded8de95,2025-05-16,Eindhoven,3861 CD,53.33055853049583,4.963117652226116,104.0,5,4,1969,D,semi_detached,True,372499.07557607215,345051.7020097455,2025-08-22,2026-07-14 07:23:59.191899
